trip_id,arrival_time,departure_time,stop_id,stop_sequence,drop_off_type,pickup_type
9452-0501,14:30:00,14:33:00,antwerpen_centraal,4,0,0
9452-0501,15:06:00,15:16:00,bruxelles_midi,5,0,0
9452-0501,16:48:00,16:48:00,paris_nord,6,0,1
9452-0504,13:10:00,13:10:00,amsterdam_centraal,1,1,0
9452-0504,13:24:00,13:27:00,schiphol_airport,2,0,0
9452-0504,13:53:00,13:58:00,rotterdam_centraal,3,0,0
9452-0504,14:30:00,14:33:00,antwerpen_centraal,4,0,0
9452-0504,15:06:00,15:16:00,bruxelles_midi,5,0,0
9452-0504,16:48:00,16:48:00,paris_nord,6,0,1
9452-0505,13:10:00,13:10:00,amsterdam_centraal,1,1,0
9452-0505,13:24:00,13:27:00,schiphol_airport,2,0,0
9452-0505,13:53:00,13:58:00,rotterdam_centraal,3,0,0
9452-0505,14:30:00,14:33:00,antwerpen_centraal,4,0,0
9452-0505,15:06:00,15:16:00,bruxelles_midi,5,0,0
9452-0505,16:48:00,16:48:00,paris_nord,6,0,1
9452-0506,13:10:00,13:10:00,amsterdam_centraal,1,1,0
9452-0506,13:24:00,13:27:00,schiphol_airport,2,0,0
9452-0506,13:53:00,13:58:00,rotterdam_centraal,3,0,0
9452-0506,14:30:00,14:33:00,antwerpen_centraal,4,0,0
9452-0506,15:06:00,15:16:00,bruxelles_midi,5,0,0
9452-0506,16:48:00,16:48:00,paris_nord,6,0,1
9452-0507,13:10:00,13:10:00,amsterdam_centraal,1,1,0
9452-0507,13:24:00,13:27:00,schiphol_airport,2,0,0
9452-0507,13:53:00,13:58:00,rotterdam_centraal,3,0,0
9452-0507,14:30:00,14:33:00,antwerpen_centraal,4,0,0
9452-0507,15:06:00,15:16:00,bruxelles_midi,5,0,0
9452-0507,16:48:00,16:48:00,paris_nord,6,0,1
9452-0508,13:10:00,13:10:00,amsterdam_centraal,1,1,0
9452-0508,13:24:00,13:27:00,schiphol_airport,2,0,0
9452-0508,13:53:00,13:58:00,rotterdam_centraal,3,0,0
9452-0508,14:30:00,14:33:00,antwerpen_centraal,4,0,0
9452-0508,15:06:00,15:16:00,bruxelles_midi,5,0,0
9452-0508,16:48:00,16:48:00,paris_nord,6,0,1
9452-0511,13:10:00,13:10:00,amsterdam_centraal,1,1,0
9452-0511,13:24:00,13:27:00,schiphol_airport,2,0,0
9452-0511,13:53:00,13:58:00,rotterdam_centraal,3,0,0
9452-0511,14:30:00,14:33:00,antwerpen_centraal,4,0,0
9452-0511,15:06:00,15:16:00,bruxelles_midi,5,0,0
9452-0511,16:48:00,16:48:00,paris_nord,6,0,1
9452-0512,13:10:00,13:10:00,amsterdam_centraal,1,1,0
9452-0512,13:24:00,13:27:00,schiphol_airport,2,0,0
9452-0512,13:53:00,13:58:00,rotterdam_centraal,3,0,0
9452-0512,14:30:00,14:33:00,antwerpen_centraal,4,0,0
9452-0512,15:06:00,15:16:00,bruxelles_midi,5,0,0
9452-0512,16:48:00,16:48:00,paris_nord,6,0,1
9452-0513,13:10:00,13:10:00,amsterdam_centraal,1,1,0
9452-0513,13:24:00,13:27:00,schiphol_airport,2,0,0
9452-0513,13:53:00,13:58:00,rotterdam_centraal,3,0,0
9452-0513,14:30:00,14:33:00,antwerpen_centraal,4,0,0
9452-0513,15:06:00,15:16:00,bruxelles_midi,5,0,0
9452-0513,16:48:00,16:48:00,paris_nord,6,0,1
9452-0514,13:10:00,13:10:00,amsterdam_centraal,1,1,0
9452-0514,13:24:00,13:27:00,schiphol_airport,2,0,0
9452-0514,13:53:00,13:58:00,rotterdam_centraal,3,0,0
9452-0514,14:30:00,14:33:00,antwerpen_centraal,4,0,0
9452-0514,15:06:00,15:16:00,bruxelles_midi,5,0,0
9452-0514,16:48:00,16:48:00,paris_nord,6,0,1
9452-0515,13:10:00,13:10:00,amsterdam_centraal,1,1,0
9452-0515,13:24:00,13:27:00,schiphol_airport,2,0,0
9452-0515,13:53:00,13:58:00,rotterdam_centraal,3,0,0
9452-0515,14:30:00,14:33:00,antwerpen_centraal,4,0,0
9452-0515,15:06:00,15:16:00,bruxelles_midi,5,0,0
9452-0515,16:48:00,16:48:00,paris_nord,6,0,1
9452-0518,13:10:00,13:10:00,amsterdam_centraal,1,1,0
9452-0518,13:24:00,13:27:00,schiphol_airport,2,0,0
9452-0518,13:53:00,13:58:00,rotterdam_centraal,3,0,0
9452-0518,14:30:00,14:33:00,antwerpen_centraal,4,0,0
9452-0518,15:06:00,15:16:00,bruxelles_midi,5,0,0
9452-0518,16:38:00,16:38:00,paris_nord,6,0,1
9452-0526,13:10:00,13:10:00,amsterdam_centraal,1,1,0
9452-0526,13:24:00,13:27:00,schiphol_airport,2,0,0
9452-0526,13:53:00,13:58:00,rotterdam_centraal,3,0,0
9452-0526,14:30:00,14:33:00,antwerpen_centraal,4,0,0
9452-0526,15:06:00,15:16:00,bruxelles_midi,5,0,0
9452-0526,16:38:00,16:38:00,paris_nord,6,0,1
9452-0601,13:10:00,13:10:00,amsterdam_centraal,1,1,0
9452-0601,13:24:00,13:27:00,schiphol_airport,2,0,0
9452-0601,13:53:00,13:58:00,rotterdam_centraal,3,0,0
9452-0601,14:30:00,14:33:00,antwerpen_centraal,4,0,0
9452-0601,15:06:00,15:16:00,bruxelles_midi,5,0,0
9452-0601,16:38:00,16:38:00,paris_nord,6,0,1
9456-0315,15:42:00,15:42:00,bruxelles_midi,1,1,0
9456-0315,17:09:00,17:09:00,paris_nord,2,0,1
9456-0322,15:42:00,15:42:00,bruxelles_midi,1,1,0
9456-0322,17:09:00,17:09:00,paris_nord,2,0,1
9456-0327,15:42:00,15:42:00,bruxelles_midi,1,1,0
9456-0327,17:10:00,17:10:00,paris_nord,2,0,1
9456-0329,15:42:00,15:42:00,bruxelles_midi,1,1,0
9456-0329,17:09:00,17:09:00,paris_nord,2,0,1
9456-0403,15:42:00,15:42:00,bruxelles_midi,1,1,0
9456-0403,17:10:00,17:10:00,paris_nord,2,0,1
9456-0405,15:42:00,15:42:00,bruxelles_midi,1,1,0
9456-0405,17:10:00,17:10:00,paris_nord,2,0,1
9456-0406,15:42:00,15:42:00,bruxelles_midi,1,1,0
9456-0406,17:10:00,17:10:00,paris_nord,2,0,1
9456-0410,15:42:00,15:42:00,bruxelles_midi,1,1,0
9456-0410,17:10:00,17:10:00,paris_nord,2,0,1
9456-0412,15:42:00,15:42:00,bruxelles_midi,1,1,0
9456-0412,17:10:00,17:10:00,paris_nord,2,0,1
9456-0417,15:42:00,15:42:00,bruxelles_midi,1,1,0
9456-0417,17:10:00,17:10:00,paris_nord,2,0,1
9456-0419,15:42:00,15:42:00,bruxelles_midi,1,1,0
9456-0419,17:10:00,17:10:00,paris_nord,2,0,1
9456-0424,15:42:00,15:42:00,bruxelles_midi,1,1,0
9456-0424,17:10:00,17:10:00,paris_nord,2,0,1
9456-0426,15:42:00,15:42:00,bruxelles_midi,1,1,0
9456-0426,17:10:00,17:10:00,paris_nord,2,0,1
9456-0430,15:42:00,15:42:00,bruxelles_midi,1,1,0
9456-0430,17:10:00,17:10:00,paris_nord,2,0,1
9456-0501,15:42:00,15:42:00,bruxelles_midi,1,1,0
9456-0501,17:10:00,17:10:00,paris_nord,2,0,1
9456-0503,15:42:00,15:42:00,bruxelles_midi,1,1,0
9456-0503,17:10:00,17:10:00,paris_nord,2,0,1
9456-0508,15:42:00,15:42:00,bruxelles_midi,1,1,0
9456-0508,17:10:00,17:10:00,paris_nord,2,0,1
9456-0510,15:42:00,15:42:00,bruxelles_midi,1,1,0
9456-0510,17:10:00,17:10:00,paris_nord,2,0,1
9456-0513,15:42:00,15:42:00,bruxelles_midi,1,1,0
9456-0513,17:10:00,17:10:00,paris_nord,2,0,1
9456-0515,15:42:00,15:42:00,bruxelles_midi,1,1,0
9456-0515,17:10:00,17:10:00,paris_nord,2,0,1
9456-0517,15:42:00,15:42:00,bruxelles_midi,1,1,0
9456-0517,17:10:00,17:10:00,paris_nord,2,0,1
9456-0522,15:42:00,15:42:00,bruxelles_midi,1,1,0
9456-0522,17:05:00,17:05:00,paris_nord,2,0,1
9456-0524,15:42:00,15:42:00,bruxelles_midi,1,1,0
9456-0524,17:05:00,17:05:00,paris_nord,2,0,1
9456-0525,15:42:00,15:42:00,bruxelles_midi,1,1,0
9456-0525,17:05:00,17:05:00,paris_nord,2,0,1
9456-0529,15:42:00,15:42:00,bruxelles_midi,1,1,0
9456-0529,17:05:00,17:05:00,paris_nord,2,0,1
9456-0531,15:42:00,15:42:00,bruxelles_midi,1,1,0
9456-0531,17:05:00,17:05:00,paris_nord,2,0,1
9456-0605,15:42:00,15:42:00,bruxelles_midi,1,1,0
9456-0605,17:05:00,17:05:00,paris_nord,2,0,1
9458-0314,16:13:00,16:13:00,bruxelles_midi,1,1,0
9458-0314,17:39:00,17:39:00,paris_nord,2,0,1
9458-0321,14:10:00,14:10:00,amsterdam_centraal,1,1,0
9458-0321,14:24:00,14:27:00,schiphol_airport,2,0,0
9458-0321,14:53:00,14:58:00,rotterdam_centraal,3,0,0
9458-0321,15:30:00,15:33:00,antwerpen_centraal,4,0,0
9458-0321,16:06:00,16:13:00,bruxelles_midi,5,0,0
9458-0321,17:39:00,17:39:00,paris_nord,6,0,1
9458-0322,14:10:00,14:10:00,amsterdam_centraal,1,1,0
9458-0322,14:24:00,14:27:00,schiphol_airport,2,0,0
9458-0322,14:53:00,14:58:00,rotterdam_centraal,3,0,0
9458-0322,15:30:00,15:33:00,antwerpen_centraal,4,0,0
9458-0322,16:06:00,16:13:00,bruxelles_midi,5,0,0
9458-0322,17:39:00,17:39:00,paris_nord,6,0,1
9458-0328,16:13:00,16:13:00,bruxelles_midi,1,1,0
9458-0328,17:39:00,17:39:00,paris_nord,2,0,1
9458-0329,16:13:00,16:13:00,bruxelles_midi,1,1,0
9458-0329,17:39:00,17:39:00,paris_nord,2,0,1
9458-0404,14:10:00,14:10:00,amsterdam_centraal,1,1,0
9458-0404,14:24:00,14:27:00,schiphol_airport,2,0,0
9458-0404,14:53:00,14:58:00,rotterdam_centraal,3,0,0
9458-0404,15:30:00,15:33:00,antwerpen_centraal,4,0,0
9458-0404,16:06:00,16:13:00,bruxelles_midi,5,0,0
9458-0404,17:40:00,17:40:00,paris_nord,6,0,1
9458-0411,14:10:00,14:10:00,amsterdam_centraal,1,1,0
9458-0411,14:24:00,14:27:00,schiphol_airport,2,0,0
9458-0411,14:53:00,14:58:00,rotterdam_centraal,3,0,0
9458-0411,15:30:00,15:33:00,antwerpen_centraal,4,0,0
9458-0411,16:06:00,16:13:00,bruxelles_midi,5,0,0
9458-0411,17:40:00,17:40:00,paris_nord,6,0,1
9458-0418,16:13:00,16:13:00,bruxelles_midi,1,1,0
9458-0418,17:40:00,17:40:00,paris_nord,2,0,1
9458-0425,14:10:00,14:10:00,amsterdam_centraal,1,1,0
9458-0425,14:24:00,14:27:00,schiphol_airport,2,0,0
9458-0425,14:53:00,14:58:00,rotterdam_centraal,3,0,0
9458-0425,15:30:00,15:33:00,antwerpen_centraal,4,0,0
9458-0425,16:06:00,16:13:00,bruxelles_midi,5,0,0
9458-0425,17:40:00,17:40:00,paris_nord,6,0,1
9458-0502,16:13:00,16:13:00,bruxelles_midi,1,1,0
9458-0502,17:40:00,17:40:00,paris_nord,2,0,1
9458-0509,16:13:00,16:13:00,bruxelles_midi,1,1,0
9458-0509,17:40:00,17:40:00,paris_nord,2,0,1
9458-0516,14:10:00,14:10:00,amsterdam_centraal,1,1,0
9458-0516,14:24:00,14:27:00,schiphol_airport,2,0,0
9458-0516,14:53:00,14:58:00,rotterdam_centraal,3,0,0
9458-0516,15:22:00,15:25:00,antwerpen_centraal,4,0,0
9458-0516,16:06:00,16:13:00,bruxelles_midi,5,0,0
9458-0516,17:40:00,17:40:00,paris_nord,6,0,1
9458-0523,14:10:00,14:10:00,amsterdam_centraal,1,1,0
9458-0523,14:24:00,14:27:00,schiphol_airport,2,0,0
9458-0523,14:53:00,14:58:00,rotterdam_centraal,3,0,0
9458-0523,15:30:00,15:33:00,antwerpen_centraal,4,0,0
9458-0523,16:06:00,16:13:00,bruxelles_midi,5,0,0
9458-0523,17:35:00,17:35:00,paris_nord,6,0,1
9458-0530,14:10:00,14:10:00,amsterdam_centraal,1,1,0
9458-0530,14:24:00,14:27:00,schiphol_airport,2,0,0
9458-0530,14:53:00,14:58:00,rotterdam_centraal,3,0,0
9458-0530,15:30:00,15:33:00,antwerpen_centraal,4,0,0
9458-0530,16:06:00,16:13:00,bruxelles_midi,5,0,0
9458-0530,17:35:00,17:35:00,paris_nord,6,0,1
9458-0606,14:10:00,14:10:00,amsterdam_centraal,1,1,0
9458-0606,14:24:00,14:27:00,schiphol_airport,2,0,0
9458-0606,14:53:00,14:58:00,rotterdam_centraal,3,0,0
9458-0606,15:30:00,15:33:00,antwerpen_centraal,4,0,0
9458-0606,16:06:00,16:13:00,bruxelles_midi,5,0,0
9458-0606,17:35:00,17:35:00,paris_nord,6,0,1
9459-0309,15:51:00,15:51:00,paris_nord,1,1,0
9459-0309,17:17:00,17:25:00,bruxelles_midi_5,2,0,0
9459-0309,18:09:00,18:13:00,liege_guillemins,3,0,0
9459-0309,18:33:00,18:36:00,aachen_hbf,4,0,0
9459-0309,19:15:00,19:17:00,koln_hbf,5,0,0
9459-0309,19:41:00,19:44:00,dusseldorf_hbf,6,0,0
9459-0309,19:58:00,20:03:00,duisburg_hbf,7,0,0
9459-0309,20:15:00,20:16:00,essen_hbf,8,0,0
9459-0309,20:41:00,20:41:00,dortmund_hbf,9,0,1
9459-0310,15:51:00,15:51:00,paris_nord,1,1,0
9459-0310,17:17:00,17:25:00,bruxelles_midi_5,2,0,0
9459-0310,18:09:00,18:13:00,liege_guillemins,3,0,0
9459-0310,18:33:00,18:36:00,aachen_hbf,4,0,0
9459-0310,19:15:00,19:17:00,koln_hbf,5,0,0
9459-0310,19:41:00,19:44:00,dusseldorf_hbf,6,0,0
9459-0310,19:58:00,20:03:00,duisburg_hbf,7,0,0
9459-0310,20:15:00,20:16:00,essen_hbf,8,0,0
9459-0310,20:41:00,20:41:00,dortmund_hbf,9,0,1
9459-0311,15:51:00,15:51:00,paris_nord,1,1,0
9459-0311,17:17:00,17:25:00,bruxelles_midi_5,2,0,0
9459-0311,18:09:00,18:13:00,liege_guillemins,3,0,0
9459-0311,18:33:00,18:36:00,aachen_hbf,4,0,0
9459-0311,19:15:00,19:17:00,koln_hbf,5,0,0
9459-0311,19:41:00,19:44:00,dusseldorf_hbf,6,0,0
9459-0311,19:58:00,20:03:00,duisburg_hbf,7,0,0
9459-0311,20:15:00,20:16:00,essen_hbf,8,0,0
9459-0311,20:41:00,20:41:00,dortmund_hbf,9,0,1
9459-0312,15:51:00,15:51:00,paris_nord,1,1,0
9459-0312,17:17:00,17:25:00,bruxelles_midi_5,2,0,0
9459-0312,18:09:00,18:13:00,liege_guillemins,3,0,0
9459-0312,18:33:00,18:36:00,aachen_hbf,4,0,0
9459-0312,19:15:00,19:17:00,koln_hbf,5,0,0
9459-0312,19:41:00,19:44:00,dusseldorf_hbf,6,0,0
9459-0312,19:58:00,20:03:00,duisburg_hbf,7,0,0
9459-0312,20:15:00,20:16:00,essen_hbf,8,0,0
9459-0312,20:41:00,20:41:00,dortmund_hbf,9,0,1
9459-0313,15:51:00,15:51:00,paris_nord,1,1,0
9459-0313,17:17:00,17:25:00,bruxelles_midi_5,2,0,0
9459-0313,18:09:00,18:13:00,liege_guillemins,3,0,0
9459-0313,18:33:00,18:36:00,aachen_hbf,4,0,0
9459-0313,19:15:00,19:17:00,koln_hbf,5,0,0
9459-0313,19:41:00,19:44:00,dusseldorf_hbf,6,0,0
9459-0313,19:58:00,20:03:00,duisburg_hbf,7,0,0
9459-0313,20:15:00,20:16:00,essen_hbf,8,0,0
9459-0313,20:41:00,20:41:00,dortmund_hbf,9,0,1
9459-0314,15:51:00,15:51:00,paris_nord,1,1,0
9459-0314,17:17:00,17:25:00,bruxelles_midi_4,2,0,0
9459-0314,18:09:00,18:13:00,liege_guillemins,3,0,0
9459-0314,18:33:00,18:36:00,aachen_hbf,4,0,0
9459-0314,19:15:00,19:17:00,koln_hbf,5,0,0
9459-0314,19:41:00,19:44:00,dusseldorf_hbf,6,0,0
9459-0314,19:58:00,20:03:00,duisburg_hbf,7,0,0
9459-0314,20:15:00,20:16:00,essen_hbf,8,0,0
9459-0314,20:41:00,20:41:00,dortmund_hbf,9,0,1
9459-0315,15:51:00,15:51:00,paris_nord,1,1,0
9459-0315,17:17:00,17:25:00,bruxelles_midi_4,2,0,0
9459-0315,18:09:00,18:13:00,liege_guillemins,3,0,0
9459-0315,18:33:00,18:36:00,aachen_hbf,4,0,0
9459-0315,19:15:00,19:17:00,koln_hbf,5,0,0
9459-0315,19:41:00,19:44:00,dusseldorf_hbf,6,0,0
9459-0315,19:58:00,20:03:00,duisburg_hbf,7,0,0
9459-0315,20:15:00,20:16:00,essen_hbf,8,0,0
9459-0315,20:41:00,20:41:00,dortmund_hbf,9,0,1
9459-0316,15:51:00,15:51:00,paris_nord,1,1,0
9459-0316,17:17:00,17:25:00,bruxelles_midi_5,2,0,0
9459-0316,18:09:00,18:13:00,liege_guillemins,3,0,0
9459-0316,18:33:00,18:36:00,aachen_hbf,4,0,0
9459-0316,19:15:00,19:17:00,koln_hbf,5,0,0
9459-0316,19:41:00,19:44:00,dusseldorf_hbf,6,0,0
9459-0316,19:58:00,20:03:00,duisburg_hbf,7,0,0
9459-0316,20:15:00,20:16:00,essen_hbf,8,0,0
9459-0316,20:41:00,20:41:00,dortmund_hbf,9,0,1
9459-0317,15:51:00,15:51:00,paris_nord,1,1,0
9459-0317,17:17:00,17:25:00,bruxelles_midi_5,2,0,0
9459-0317,18:09:00,18:13:00,liege_guillemins,3,0,0
9459-0317,18:33:00,18:36:00,aachen_hbf,4,0,0
9459-0317,19:15:00,19:17:00,koln_hbf,5,0,0
9459-0317,19:41:00,19:44:00,dusseldorf_hbf,6,0,0
9459-0317,19:58:00,20:03:00,duisburg_hbf,7,0,0
9459-0317,20:15:00,20:16:00,essen_hbf,8,0,0
9459-0317,20:41:00,20:41:00,dortmund_hbf,9,0,1
9459-0318,15:51:00,15:51:00,paris_nord,1,1,0
9459-0318,17:17:00,17:25:00,bruxelles_midi_5,2,0,0
9459-0318,18:09:00,18:13:00,liege_guillemins,3,0,0
9459-0318,18:33:00,18:36:00,aachen_hbf,4,0,0
9459-0318,19:15:00,19:17:00,koln_hbf,5,0,0
9459-0318,19:41:00,19:44:00,dusseldorf_hbf,6,0,0
9459-0318,19:58:00,20:03:00,duisburg_hbf,7,0,0
9459-0318,20:15:00,20:16:00,essen_hbf,8,0,0
9459-0318,20:41:00,20:41:00,dortmund_hbf,9,0,1
9459-0319,15:51:00,15:51:00,paris_nord,1,1,0
9459-0319,17:17:00,17:25:00,bruxelles_midi_5,2,0,0
9459-0319,18:09:00,18:13:00,liege_guillemins,3,0,0
9459-0319,18:33:00,18:36:00,aachen_hbf,4,0,0
9459-0319,19:15:00,19:17:00,koln_hbf,5,0,0
9459-0319,19:41:00,19:44:00,dusseldorf_hbf,6,0,0
9459-0319,19:58:00,20:03:00,duisburg_hbf,7,0,0
9459-0319,20:15:00,20:16:00,essen_hbf,8,0,0
9459-0319,20:41:00,20:41:00,dortmund_hbf,9,0,1
9459-0320,15:51:00,15:51:00,paris_nord,1,1,0
9459-0320,17:17:00,17:25:00,bruxelles_midi_5,2,0,0
9459-0320,18:09:00,18:13:00,liege_guillemins,3,0,0
9459-0320,18:33:00,18:36:00,aachen_hbf,4,0,0
9459-0320,19:15:00,19:17:00,koln_hbf,5,0,0
9459-0320,19:41:00,19:44:00,dusseldorf_hbf,6,0,0
9459-0320,19:58:00,20:03:00,duisburg_hbf,7,0,0
9459-0320,20:15:00,20:16:00,essen_hbf,8,0,0
9459-0320,20:41:00,20:41:00,dortmund_hbf,9,0,1
9459-0321,15:51:00,15:51:00,paris_nord,1,1,0
9459-0321,17:17:00,17:25:00,bruxelles_midi_4,2,0,0
9459-0321,18:09:00,18:13:00,liege_guillemins,3,0,0
9459-0321,18:33:00,18:36:00,aachen_hbf,4,0,0
9459-0321,19:15:00,19:17:00,koln_hbf,5,0,0
9459-0321,19:41:00,19:44:00,dusseldorf_hbf,6,0,0
9459-0321,19:58:00,20:03:00,duisburg_hbf,7,0,0
9459-0321,20:15:00,20:16:00,essen_hbf,8,0,0
9459-0321,20:41:00,20:41:00,dortmund_hbf,9,0,1
9459-0322,15:51:00,15:51:00,paris_nord,1,1,0
9459-0322,17:17:00,17:25:00,bruxelles_midi_4,2,0,0
9459-0322,18:09:00,18:13:00,liege_guillemins,3,0,0
9459-0322,18:33:00,18:36:00,aachen_hbf,4,0,0
9459-0322,19:15:00,19:17:00,koln_hbf,5,0,0
9459-0322,19:41:00,19:44:00,dusseldorf_hbf,6,0,0
9459-0322,19:58:00,20:03:00,duisburg_hbf,7,0,0
9459-0322,20:15:00,20:16:00,essen_hbf,8,0,0
9459-0322,20:41:00,20:41:00,dortmund_hbf,9,0,1
9459-0323,15:51:00,15:51:00,paris_nord,1,1,0
9459-0323,17:17:00,17:25:00,bruxelles_midi_5,2,0,0
9459-0323,18:09:00,18:13:00,liege_guillemins,3,0,0
9459-0323,18:33:00,18:36:00,aachen_hbf,4,0,0
9459-0323,19:15:00,19:17:00,koln_hbf,5,0,0
9459-0323,19:41:00,19:44:00,dusseldorf_hbf,6,0,0
9459-0323,19:58:00,20:03:00,duisburg_hbf,7,0,0
9459-0323,20:15:00,20:16:00,essen_hbf,8,0,0
9459-0323,20:41:00,20:41:00,dortmund_hbf,9,0,1
9459-0324,15:51:00,15:51:00,paris_nord,1,1,0
9459-0324,17:17:00,17:25:00,bruxelles_midi_5,2,0,0
9459-0324,18:09:00,18:13:00,liege_guillemins,3,0,0
9459-0324,18:33:00,18:36:00,aachen_hbf,4,0,0
9459-0324,19:15:00,19:17:00,koln_hbf,5,0,0
9459-0324,19:41:00,19:44:00,dusseldorf_hbf,6,0,0
9459-0324,19:58:00,20:03:00,duisburg_hbf,7,0,0
9459-0324,20:15:00,20:16:00,essen_hbf,8,0,0
9459-0324,20:41:00,20:41:00,dortmund_hbf,9,0,1
9459-0325,15:51:00,15:51:00,paris_nord,1,1,0
9459-0325,17:17:00,17:25:00,bruxelles_midi_5,2,0,0
9459-0325,18:09:00,18:13:00,liege_guillemins,3,0,0
9459-0325,18:33:00,18:36:00,aachen_hbf,4,0,0
9459-0325,19:15:00,19:17:00,koln_hbf,5,0,0
9459-0325,19:41:00,19:44:00,dusseldorf_hbf,6,0,0
9459-0325,19:58:00,20:03:00,duisburg_hbf,7,0,0
9459-0325,20:15:00,20:16:00,essen_hbf,8,0,0
9459-0325,20:41:00,20:41:00,dortmund_hbf,9,0,1
9459-0326,15:51:00,15:51:00,paris_nord,1,1,0
9459-0326,17:17:00,17:25:00,bruxelles_midi_5,2,0,0
9459-0326,18:09:00,18:13:00,liege_guillemins,3,0,0
9459-0326,18:33:00,18:36:00,aachen_hbf,4,0,0
9459-0326,19:15:00,19:17:00,koln_hbf,5,0,0
9459-0326,19:41:00,19:44:00,dusseldorf_hbf,6,0,0
9459-0326,19:58:00,20:03:00,duisburg_hbf,7,0,0
9459-0326,20:15:00,20:16:00,essen_hbf,8,0,0
9459-0326,20:41:00,20:41:00,dortmund_hbf,9,0,1
9459-0327,15:51:00,15:51:00,paris_nord,1,1,0
9459-0327,17:17:00,17:25:00,bruxelles_midi_5,2,0,0
9459-0327,18:09:00,18:13:00,liege_guillemins,3,0,0
9459-0327,18:33:00,18:36:00,aachen_hbf,4,0,0
9459-0327,19:15:00,19:17:00,koln_hbf,5,0,0
9459-0327,19:41:00,19:44:00,dusseldorf_hbf,6,0,0
9459-0327,19:58:00,20:03:00,duisburg_hbf,7,0,0
9459-0327,20:15:00,20:16:00,essen_hbf,8,0,0
9459-0327,20:41:00,20:41:00,dortmund_hbf,9,0,1
9459-0328,15:51:00,15:51:00,paris_nord,1,1,0
9459-0328,17:17:00,17:25:00,bruxelles_midi_4,2,0,0
9459-0328,18:09:00,18:13:00,liege_guillemins,3,0,0
9459-0328,18:33:00,18:36:00,aachen_hbf,4,0,0
9459-0328,19:15:00,19:17:00,koln_hbf,5,0,0
9459-0328,19:41:00,19:44:00,dusseldorf_hbf,6,0,0
9459-0328,19:58:00,20:03:00,duisburg_hbf,7,0,0
9459-0328,20:15:00,20:16:00,essen_hbf,8,0,0
9459-0328,20:41:00,20:41:00,dortmund_hbf,9,0,1
9459-0329,15:51:00,15:51:00,paris_nord,1,1,0
9459-0329,17:17:00,17:25:00,bruxelles_midi_5,2,0,0
9459-0329,18:09:00,18:13:00,liege_guillemins,3,0,0
9459-0329,18:33:00,18:36:00,aachen_hbf,4,0,0
9459-0329,19:15:00,19:17:00,koln_hbf,5,0,0
9459-0329,19:41:00,19:44:00,dusseldorf_hbf,6,0,0
9459-0329,19:58:00,20:03:00,duisburg_hbf,7,0,0
9459-0329,20:15:00,20:16:00,essen_hbf,8,0,0
9459-0329,20:41:00,20:41:00,dortmund_hbf,9,0,1
9459-0330,15:51:00,15:51:00,paris_nord,1,1,0
9459-0330,17:17:00,17:25:00,bruxelles_midi_5,2,0,0
9459-0330,18:09:00,18:13:00,liege_guillemins,3,0,0
9459-0330,18:33:00,18:36:00,aachen_hbf,4,0,0
9459-0330,19:15:00,19:17:00,koln_hbf,5,0,0
9459-0330,19:41:00,19:44:00,dusseldorf_hbf,6,0,0
9459-0330,19:58:00,20:03:00,duisburg_hbf,7,0,0
9459-0330,20:15:00,20:16:00,essen_hbf,8,0,0
9459-0330,20:41:00,20:41:00,dortmund_hbf,9,0,1
9459-0331,15:51:00,15:51:00,paris_nord,1,1,0
9459-0331,17:17:00,17:25:00,bruxelles_midi_5,2,0,0
9459-0331,18:09:00,18:13:00,liege_guillemins,3,0,0
9459-0331,18:33:00,18:36:00,aachen_hbf,4,0,0
9459-0331,19:15:00,19:17:00,koln_hbf,5,0,0
9459-0331,19:41:00,19:44:00,dusseldorf_hbf,6,0,0
9459-0331,19:58:00,20:03:00,duisburg_hbf,7,0,0
9459-0331,20:15:00,20:16:00,essen_hbf,8,0,0
9459-0331,20:41:00,20:41:00,dortmund_hbf,9,0,1
9459-0401,15:51:00,15:51:00,paris_nord,1,1,0
9459-0401,17:17:00,17:25:00,bruxelles_midi_5,2,0,0
9459-0401,18:09:00,18:13:00,liege_guillemins,3,0,0
9459-0401,18:33:00,18:36:00,aachen_hbf,4,0,0
9459-0401,19:15:00,19:17:00,koln_hbf,5,0,0
9459-0401,19:41:00,19:44:00,dusseldorf_hbf,6,0,0
9459-0401,19:58:00,20:03:00,duisburg_hbf,7,0,0
9459-0401,20:15:00,20:16:00,essen_hbf,8,0,0
9459-0401,20:41:00,20:41:00,dortmund_hbf,9,0,1
9459-0402,15:51:00,15:51:00,paris_nord,1,1,0
9459-0402,17:17:00,17:25:00,bruxelles_midi_5,2,0,0
9459-0402,18:09:00,18:13:00,liege_guillemins,3,0,0
9459-0402,18:33:00,18:36:00,aachen_hbf,4,0,0
9459-0402,19:15:00,19:17:00,koln_hbf,5,0,0
9459-0402,19:41:00,19:44:00,dusseldorf_hbf,6,0,0
9459-0402,19:58:00,20:03:00,duisburg_hbf,7,0,0
9459-0402,20:15:00,20:16:00,essen_hbf,8,0,0
9459-0402,20:41:00,20:41:00,dortmund_hbf,9,0,1
9459-0403,15:51:00,15:51:00,paris_nord,1,1,0
9459-0403,17:17:00,17:25:00,bruxelles_midi_5,2,0,0
9459-0403,18:09:00,18:13:00,liege_guillemins,3,0,0
9459-0403,18:33:00,18:36:00,aachen_hbf,4,0,0
